forecast_id,forecast_date,model_version,data_version,symbol,current_price,primary_scenario,primary_probability,secondary_scenario,secondary_probability,risk_scenario,risk_scenario_probability,probability_gap,close_call,edge_status,signal_confirmation_score,model_confidence,data_completeness,strongest_predictor,supporting_signals,conflicting_signals,missing_data,invalidation_conditions,forecast_horizons,expected_return_by_horizon,scenario_expected_return_by_horizon,shadow_status,blocked_reason,actual_return_3d,best_matching_scenario_3d,primary_hit_3d,path_error_3d,actual_return_5d,best_matching_scenario_5d,primary_hit_5d,path_error_5d,actual_return_10d,best_matching_scenario_10d,primary_hit_10d,path_error_10d,actual_return_20d,best_matching_scenario_20d,primary_hit_20d,path_error_20d,actual_return_60d,best_matching_scenario_60d,primary_hit_60d,path_error_60d,status
34334809ce41209af4,2026-07-08,challenger_v2_event_reaction_overlay,2026-07-08|completeness=92.0,SPY,745.4000244,bounce_path,0.310125,bearish_path,0.2642,bearish_path,0.2642,0.045925,true,STRONG_EDGE,65,79,92,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""macro event risk"", ""historical analog support"", ""price trend"", ""failed bounce risk"", ""event_reaction_shadow_risk_off_price_unconfirmed""]","[""VIX direction"", ""flow / positioning proxy"", ""risk_off_news_event"", ""event_reaction_shadow_news_not_price_confirmed""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.0007811943619001283, ""1d"": 0.0008, ""20d"": 0.026220124379100446, ""3d"": -0.0037258069785389867, ""5d"": -0.01103547418563472, ""60d"": 0.06477597559424716}","{""10d"": {""analog_average_path"": -0.0007811913066809728, ""bearish_path"": -0.01598551113496105, ""bounce_path"": 0.014616984169573355, ""expected_path"": 0.005008183525623933}, ""1d"": {""analog_average_path"": -0.0012418835524550254, ""bearish_path"": -0.002955728467936569, ""bounce_path"": 0.002580493694660513, ""expected_path"": 0.000753018513549808}, ""20d"": {""analog_average_path"": 0.026220150254896657, ""bearish_path"": -0.01809471424738396, ""bounce_path"": 0.06363200965924354, ""expected_path"": 0.03829004561309368}, ""3d"": {""analog_average_path"": -0.0037257848135229255, ""bearish_path"": -0.008867319559967779, ""bounce_path"": 0.0077414810839817605, ""expected_path"": 0.0022591896968069403}, ""5d"": {""analog_average_path"": -0.011035417225650601, ""bearish_path"": -0.02160906895626502, ""bounce_path"": 0.006592433592701896, ""expected_path"": -0.002557955460155581}, ""60d"": {""analog_average_path"": 0.06477595921652801, ""bearish_path"": -0.009366246310705595, ""bounce_path"": 0.12844727662999733, ""expected_path"": 0.085663402200161}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
0107843fb01669c6e1,2026-07-09,challenger_v2_options_flow,2026-07-09|completeness=87.0,DIA,524.1900024,bounce_path,0.43058,analog_average_path,0.208756,bearish_path,0.203264,0.221824,false,MODERATE_EDGE,65,74,87,bounce_predictor,"[""Alpha v1 bounce signal"", ""VIX direction"", ""credit stability"", ""breadth confirmation"", ""market internal resonance"", ""options volatility repair"", ""macro event risk"", ""price trend"", ""failed bounce risk"", ""options_flow_shadow_confirmation""]","[""historical analog support"", ""risk_off_news_event"", ""options_flow_shadow_conflicts_if_vol_or_flow_reverses""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data"", ""breadth_QQQ""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.0064138959792567505, ""1d"": -0.0011, ""20d"": -0.006014860464014971, ""3d"": -0.0007140825175355359, ""5d"": -0.0025253521915167667, ""60d"": -0.01167606219536732}","{""10d"": {""analog_average_path"": -0.006413895724832752, ""bearish_path"": -0.01650222247658295, ""bounce_path"": -0.003994734733589023, ""expected_path"": -0.008427097044964693}, ""1d"": {""analog_average_path"": -0.00023808161162941488, ""bearish_path"": 0.00028634655373038775, ""bounce_path"": -0.0019988935309717126, ""expected_path"": -0.001071367252332145}, ""20d"": {""analog_average_path"": -0.006014803792518064, ""bearish_path"": -0.058960682195387304, ""bounce_path"": 0.029731013563784048, ""expected_path"": -0.0033585150422558163}, ""3d"": {""analog_average_path"": -0.0007140540643660875, ""bearish_path"": 0.0008588488906693392, ""bounce_path"": -0.005996680592914916, ""expected_path"": -0.003214101756996768}, ""5d"": {""analog_average_path"": -0.0025254201720750213, ""bearish_path"": -0.0024119117114024258, ""bounce_path"": -0.001802018352124346, ""expected_path"": -0.0020721494114730454}, ""60d"": {""analog_average_path"": -0.011676109807512769, ""bearish_path"": -0.0363753600793606, ""bounce_path"": 0.008750071538945692, ""expected_path"": -0.008285545317537557}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
dd4dcbf5f307025537,2026-07-09,challenger_v2_options_flow,2026-07-09|completeness=87.0,IWM,297.2399902,bounce_path,0.38056,analog_average_path,0.275927,bearish_path,0.179013,0.104633,false,STRONG_EDGE,65,74,87,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""VIX direction"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""macro event risk"", ""historical analog support"", ""price trend"", ""failed bounce risk"", ""options_flow_shadow_confirmation""]","[""risk_off_news_event"", ""options_flow_shadow_conflicts_if_vol_or_flow_reverses""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data"", ""breadth_QQQ""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": 0.007377926229465937, ""1d"": 0.0015, ""20d"": 0.0012812049474335008, ""3d"": 0.0017758608427750678, ""5d"": 0.0007132623374170033, ""60d"": 0.01920518634073714}","{""10d"": {""analog_average_path"": 0.007377876463463773, ""bearish_path"": -0.008302718342080406, ""bounce_path"": 0.02532465347867041, ""expected_path"": 0.013666397523886431}, ""1d"": {""analog_average_path"": 0.0005917776880635106, ""bearish_path"": -0.0012067689409231974, ""bounce_path"": 0.0029296191629659685, ""expected_path"": 0.0014843224330507443}, ""20d"": {""analog_average_path"": 0.0012811196339657105, ""bearish_path"": -0.040570919122594584, ""bounce_path"": 0.03892679316377334, ""expected_path"": 0.011783407347597974}, ""3d"": {""analog_average_path"": 0.0017756694926658323, ""bearish_path"": -0.003619970394294292, ""bounce_path"": 0.008788521060422605, ""expected_path"": 0.00445263087067671}, ""5d"": {""analog_average_path"": 0.000713228367648977, ""bearish_path"": -0.008121046965415157, ""bounce_path"": 0.01089119903108604, ""expected_path"": 0.004296864486610152}, ""60d"": {""analog_average_path"": 0.019205019512851695, ""bearish_path"": -0.02239200645942674, ""bounce_path"": 0.041885681604090896, ""expected_path"": 0.020616673395236207}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
36b9ca4bc60da2ee68,2026-07-09,challenger_v2_options_flow,2026-07-09|completeness=87.0,QQQ,723.2800293,bounce_path,0.3484125,bearish_path,0.239188125,bearish_path,0.241699375,0.109224375,false,MODERATE_EDGE,65,64,87,bounce_predictor,"[""Alpha v1 bounce signal"", ""VIX direction"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""macro event risk"", ""price trend"", ""options_flow_shadow_confirmation""]","[""breadth data quality"", ""internal resonance quality"", ""historical analog support"", ""risk_off_news_event"", ""options_flow_shadow_conflicts_if_vol_or_flow_reverses""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data"", ""breadth_QQQ""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.0009240916942450716, ""1d"": 0.003, ""20d"": -0.0075586863117370895, ""3d"": -0.000378855532546879, ""5d"": -0.0024946150359499153, ""60d"": -0.004078856306653872}","{""10d"": {""analog_average_path"": -0.0009239851786305708, ""bearish_path"": -0.029653108063267375, ""bounce_path"": 0.042501935626590104, ""expected_path"": 0.013225030416989414}, ""1d"": {""analog_average_path"": -0.00012623050547500014, ""bearish_path"": 0.00043924897688318865, ""bounce_path"": 0.0051834697489214765, ""expected_path"": 0.003029117354275135}, ""20d"": {""analog_average_path"": -0.007558621833867907, ""bearish_path"": -0.10198927109832978, ""bounce_path"": 0.05352076650812965, ""expected_path"": -0.006539652693286158}, ""3d"": {""analog_average_path"": -0.00037882977546732644, ""bearish_path"": 0.001317470412564914, ""bounce_path"": 0.015550409246764652, ""expected_path"": 0.00908735206282496}, ""5d"": {""analog_average_path"": -0.002494607897356449, ""bearish_path"": -0.008712393540537433, ""bounce_path"": 0.020957443866828962, ""expected_path"": 0.008396056852118194}, ""60d"": {""analog_average_path"": -0.004078780002212179, ""bearish_path"": -0.05433497400730003, ""bounce_path"": 0.056956918482468755, ""expected_path"": 0.012355519300962348}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
333df80aed6606c725,2026-07-09,challenger_v2_options_flow,2026-07-09|completeness=87.0,SPY,751.710022,bounce_path,0.3971675,analog_average_path,0.251552875,bearish_path,0.184179625,0.145614625,false,STRONG_EDGE,65,77,87,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""VIX direction"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""macro event risk"", ""historical analog support"", ""price trend"", ""failed bounce risk"", ""options_flow_shadow_confirmation""]","[""risk_off_news_event"", ""options_flow_shadow_conflicts_if_vol_or_flow_reverses""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data"", ""breadth_QQQ""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.005092760134788987, ""1d"": -0.0028, ""20d"": 0.014507051858197223, ""3d"": -0.008224388727299354, ""5d"": -0.010348682736094988, ""60d"": 0.03400335174818113}","{""10d"": {""analog_average_path"": -0.0050927884423515035, ""bearish_path"": -0.011799896236580731, ""bounce_path"": -0.00488592675366839, ""expected_path"": -0.006807678493035985}, ""1d"": {""analog_average_path"": -0.002741482752657398, ""bearish_path"": -0.004731877984861188, ""bounce_path"": -0.002007556105413033, ""expected_path"": -0.0028205025874340484}, ""20d"": {""analog_average_path"": 0.014507057242819643, ""bearish_path"": -0.031135411262321888, ""bounce_path"": 0.049075441327107505, ""expected_path"": 0.024032539144084764}, ""3d"": {""analog_average_path"": -0.008224315227946977, ""bearish_path"": -0.014195633954583564, ""bounce_path"": -0.006022801346263873, ""expected_path"": -0.008461640792326919}, ""5d"": {""analog_average_path"": -0.010348671695201705, ""bearish_path"": -0.012643838714397893, ""bounce_path"": -0.012537414694496651, ""expected_path"": -0.012379774115017783}, ""60d"": {""analog_average_path"": 0.0340034055686369, ""bearish_path"": -0.061124901890356687, ""bounce_path"": 0.10645395165688876, ""expected_path"": 0.054113953519309366}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
06dc9903c37d042ab2,2026-07-09,challenger_v2_error_learning,2026-07-09|completeness=87.0,DIA,524.1900024,bounce_path,0.3990477387,analog_average_path,0.2258261307,bearish_path,0.2177261307,0.173221608,false,MODERATE_EDGE,65,74,87,bounce_predictor,"[""Alpha v1 bounce signal"", ""VIX direction"", ""credit stability"", ""breadth confirmation"", ""market internal resonance"", ""options volatility repair"", ""macro event risk"", ""price trend"", ""failed bounce risk"", ""error_learning_shadow_adjustment""]","[""historical analog support"", ""risk_off_news_event"", ""error_learning_requires_forward_validation""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data"", ""breadth_QQQ""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.0064138959792567505, ""1d"": -0.0011, ""20d"": -0.006014860464014971, ""3d"": -0.0007140825175355359, ""5d"": -0.0025253521915167667, ""60d"": -0.01167606219536732}","{""10d"": {""analog_average_path"": -0.006413895724832752, ""bearish_path"": -0.01650222247658295, ""bounce_path"": -0.003994734733589023, ""expected_path"": -0.008427097044964693}, ""1d"": {""analog_average_path"": -0.00023808161162941488, ""bearish_path"": 0.00028634655373038775, ""bounce_path"": -0.0019988935309717126, ""expected_path"": -0.001071367252332145}, ""20d"": {""analog_average_path"": -0.006014803792518064, ""bearish_path"": -0.058960682195387304, ""bounce_path"": 0.029731013563784048, ""expected_path"": -0.0033585150422558163}, ""3d"": {""analog_average_path"": -0.0007140540643660875, ""bearish_path"": 0.0008588488906693392, ""bounce_path"": -0.005996680592914916, ""expected_path"": -0.003214101756996768}, ""5d"": {""analog_average_path"": -0.0025254201720750213, ""bearish_path"": -0.0024119117114024258, ""bounce_path"": -0.001802018352124346, ""expected_path"": -0.0020721494114730454}, ""60d"": {""analog_average_path"": -0.011676109807512769, ""bearish_path"": -0.0363753600793606, ""bounce_path"": 0.008750071538945692, ""expected_path"": -0.008285545317537557}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
898797c393141edf31,2026-07-09,challenger_v2_error_learning,2026-07-09|completeness=87.0,IWM,297.2399902,bounce_path,0.3502477387,analog_average_path,0.2923261307,bearish_path,0.1929261307,0.05792160804,true,STRONG_EDGE,65,74,87,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""VIX direction"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""macro event risk"", ""historical analog support"", ""price trend"", ""failed bounce risk"", ""error_learning_shadow_adjustment""]","[""risk_off_news_event"", ""error_learning_requires_forward_validation""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data"", ""breadth_QQQ""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": 0.007377926229465937, ""1d"": 0.0015, ""20d"": 0.0012812049474335008, ""3d"": 0.0017758608427750678, ""5d"": 0.0007132623374170033, ""60d"": 0.01920518634073714}","{""10d"": {""analog_average_path"": 0.007377876463463773, ""bearish_path"": -0.008302718342080406, ""bounce_path"": 0.02532465347867041, ""expected_path"": 0.013666397523886431}, ""1d"": {""analog_average_path"": 0.0005917776880635106, ""bearish_path"": -0.0012067689409231974, ""bounce_path"": 0.0029296191629659685, ""expected_path"": 0.0014843224330507443}, ""20d"": {""analog_average_path"": 0.0012811196339657105, ""bearish_path"": -0.040570919122594584, ""bounce_path"": 0.03892679316377334, ""expected_path"": 0.011783407347597974}, ""3d"": {""analog_average_path"": 0.0017756694926658323, ""bearish_path"": -0.003619970394294292, ""bounce_path"": 0.008788521060422605, ""expected_path"": 0.00445263087067671}, ""5d"": {""analog_average_path"": 0.000713228367648977, ""bearish_path"": -0.008121046965415157, ""bounce_path"": 0.01089119903108604, ""expected_path"": 0.004296864486610152}, ""60d"": {""analog_average_path"": 0.019205019512851695, ""bearish_path"": -0.02239200645942674, ""bounce_path"": 0.041885681604090896, ""expected_path"": 0.020616673395236207}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
5a4ff9963614da4d19,2026-07-09,challenger_v2_error_learning,2026-07-09|completeness=87.0,QQQ,723.2800293,bounce_path,0.3178477387,bearish_path,0.2557261307,bearish_path,0.2557261307,0.06212160804,true,MODERATE_EDGE,65,64,87,bounce_predictor,"[""Alpha v1 bounce signal"", ""VIX direction"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""macro event risk"", ""price trend"", ""error_learning_shadow_adjustment""]","[""breadth data quality"", ""internal resonance quality"", ""historical analog support"", ""risk_off_news_event"", ""error_learning_requires_forward_validation""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data"", ""breadth_QQQ""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.0009240916942450716, ""1d"": 0.003, ""20d"": -0.0075586863117370895, ""3d"": -0.000378855532546879, ""5d"": -0.0024946150359499153, ""60d"": -0.004078856306653872}","{""10d"": {""analog_average_path"": -0.0009239851786305708, ""bearish_path"": -0.029653108063267375, ""bounce_path"": 0.042501935626590104, ""expected_path"": 0.013225030416989414}, ""1d"": {""analog_average_path"": -0.00012623050547500014, ""bearish_path"": 0.00043924897688318865, ""bounce_path"": 0.0051834697489214765, ""expected_path"": 0.003029117354275135}, ""20d"": {""analog_average_path"": -0.007558621833867907, ""bearish_path"": -0.10198927109832978, ""bounce_path"": 0.05352076650812965, ""expected_path"": -0.006539652693286158}, ""3d"": {""analog_average_path"": -0.00037882977546732644, ""bearish_path"": 0.001317470412564914, ""bounce_path"": 0.015550409246764652, ""expected_path"": 0.00908735206282496}, ""5d"": {""analog_average_path"": -0.002494607897356449, ""bearish_path"": -0.008712393540537433, ""bounce_path"": 0.020957443866828962, ""expected_path"": 0.008396056852118194}, ""60d"": {""analog_average_path"": -0.004078780002212179, ""bearish_path"": -0.05433497400730003, ""bounce_path"": 0.056956918482468755, ""expected_path"": 0.012355519300962348}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
6f5c34077e40298a12,2026-07-09,challenger_v2_error_learning,2026-07-09|completeness=87.0,SPY,751.710022,bounce_path,0.3654477387,analog_average_path,0.2687261307,bearish_path,0.1987261307,0.09672160804,false,STRONG_EDGE,65,77,87,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""VIX direction"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""macro event risk"", ""historical analog support"", ""price trend"", ""failed bounce risk"", ""error_learning_shadow_adjustment""]","[""risk_off_news_event"", ""error_learning_requires_forward_validation""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data"", ""breadth_QQQ""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.005092760134788987, ""1d"": -0.0028, ""20d"": 0.014507051858197223, ""3d"": -0.008224388727299354, ""5d"": -0.010348682736094988, ""60d"": 0.03400335174818113}","{""10d"": {""analog_average_path"": -0.0050927884423515035, ""bearish_path"": -0.011799896236580731, ""bounce_path"": -0.00488592675366839, ""expected_path"": -0.006807678493035985}, ""1d"": {""analog_average_path"": -0.002741482752657398, ""bearish_path"": -0.004731877984861188, ""bounce_path"": -0.002007556105413033, ""expected_path"": -0.0028205025874340484}, ""20d"": {""analog_average_path"": 0.014507057242819643, ""bearish_path"": -0.031135411262321888, ""bounce_path"": 0.049075441327107505, ""expected_path"": 0.024032539144084764}, ""3d"": {""analog_average_path"": -0.008224315227946977, ""bearish_path"": -0.014195633954583564, ""bounce_path"": -0.006022801346263873, ""expected_path"": -0.008461640792326919}, ""5d"": {""analog_average_path"": -0.010348671695201705, ""bearish_path"": -0.012643838714397893, ""bounce_path"": -0.012537414694496651, ""expected_path"": -0.012379774115017783}, ""60d"": {""analog_average_path"": 0.0340034055686369, ""bearish_path"": -0.061124901890356687, ""bounce_path"": 0.10645395165688876, ""expected_path"": 0.054113953519309366}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
640fbe946f35ff3cbe,2026-07-09,challenger_v2_event_reaction_overlay,2026-07-09|completeness=87.0,DIA,524.1900024,bounce_path,0.382225,bearish_path,0.2447,bearish_path,0.2447,0.137525,false,MODERATE_EDGE,65,74,87,bounce_predictor,"[""Alpha v1 bounce signal"", ""VIX direction"", ""credit stability"", ""breadth confirmation"", ""market internal resonance"", ""options volatility repair"", ""macro event risk"", ""price trend"", ""failed bounce risk"", ""event_reaction_shadow_risk_off_price_unconfirmed""]","[""historical analog support"", ""risk_off_news_event"", ""event_reaction_shadow_news_not_price_confirmed""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data"", ""breadth_QQQ""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.0064138959792567505, ""1d"": -0.0011, ""20d"": -0.006014860464014971, ""3d"": -0.0007140825175355359, ""5d"": -0.0025253521915167667, ""60d"": -0.01167606219536732}","{""10d"": {""analog_average_path"": -0.006413895724832752, ""bearish_path"": -0.01650222247658295, ""bounce_path"": -0.003994734733589023, ""expected_path"": -0.008427097044964693}, ""1d"": {""analog_average_path"": -0.00023808161162941488, ""bearish_path"": 0.00028634655373038775, ""bounce_path"": -0.0019988935309717126, ""expected_path"": -0.001071367252332145}, ""20d"": {""analog_average_path"": -0.006014803792518064, ""bearish_path"": -0.058960682195387304, ""bounce_path"": 0.029731013563784048, ""expected_path"": -0.0033585150422558163}, ""3d"": {""analog_average_path"": -0.0007140540643660875, ""bearish_path"": 0.0008588488906693392, ""bounce_path"": -0.005996680592914916, ""expected_path"": -0.003214101756996768}, ""5d"": {""analog_average_path"": -0.0025254201720750213, ""bearish_path"": -0.0024119117114024258, ""bounce_path"": -0.001802018352124346, ""expected_path"": -0.0020721494114730454}, ""60d"": {""analog_average_path"": -0.011676109807512769, ""bearish_path"": -0.0363753600793606, ""bounce_path"": 0.008750071538945692, ""expected_path"": -0.008285545317537557}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
